category,word,question,generated,expected,contains_entity,contains_entity_explanation,matches_reference,matches_reference_explanation
sanctions,Office of Financial Sanctions Implementation (OFSI),Which enforcement authority imposed a monetary penalty on a shipping firm for breaches linked to a sanctions regime?,Office of Financial Sanctions Implementation (OFSI) imposed the penalty.,Office of Financial Sanctions Implementation (OFSI) imposed the penalty.,True,The generated answer explicitly mentions 'Office of Financial Sanctions Implementation (OFSI)'.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
sanctions,Russia,"Which country was the focus of a new restrictive-measures package that tightened controls on trade, transport, and finance in response to an ongoing geopolitical crisis?",Russia was the focus of a new restrictive-measures package.,Russia,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
companies,Walmart,Which retailer reported first-quarter results while highlighting continued grocery-led traffic and price investments?,Walmart reported first-quarter results while highlighting continued grocery-led traffic and price investments.,"The retailer that reported first-quarter results highlighting grocery-led traffic was Walmart, according to its release.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
cities,Nashville,Which city was featured in coverage about a conservation effort reaching a new high-water mark for a threatened species?,"Nashville was the city involved in it, according to the write-up.",Coverage tied the conservation milestone to Nashville and emphasized the program’s measurable progress. The write-up highlighted how local institutions supported the effort.,True,The generated answer explicitly mentions 'Nashville'.,True,"The generated answer correctly identifies Nashville as the city, which is the core information requested by the question and confirmed by the reference."
movies,77th Annual DGA Awards,Which directors’ guild ceremony presented its lifetime-achievement honor to Ang Lee?,77th Annual DGA Awards,"At 77th Annual DGA Awards, the lifetime-achievement honor was presented to Ang Lee in the program. The ceremony also included first-time feature recognition for Ramell Ross there.",True,The generated answer explicitly states '77th Annual DGA Awards'.,True,"The generated answer directly provides the name of the ceremony, which is the core information requested by the question and confirmed by the reference. The reference's additional details are not essential for answering this specific question."
cities,Phoenix,"A college football program’s season was derailed by key injuries, alongside a major contract decision for its coach; which city was it?",The reporting tied the season-meltdown story to Phoenix and explained why it was particularly harsh for the program.,"The season-and-contract storyline was reported in Phoenix, according to coverage.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
celebrities,Selena Gomez,Which entertainer announced a joint pop album and shared a lead single shortly afterward?,Selena Gomez,Selena Gomez,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
elections,Argentina,Which country held midterm legislative elections widely treated as a referendum on an aggressive economic reform agenda?,Argentina,Argentina,True,The generated answer explicitly mentions the entity 'Argentina'.,True,"The generated answer is identical to the reference answer, providing the correct country name."
sports teams,Al Hilal,Which club extended a perfect group-phase start in a continental competition with another win?,Al Hilal extended a perfect group-phase start with another win.,"The perfect-start run belonged to Al Hilal, after another group win.",True,The entity 'Al Hilal' is explicitly mentioned at the beginning of the generated answer.,True,"The generated answer correctly identifies Al Hilal as the club that extended a perfect group-phase start with another win, conveying the same core information as the reference answer."
countries,Venezuela,"After opposition forces split over how to respond to the possibility of foreign action and escalating pressure, which country saw the division deepen?","After opposition forces split over how to respond to the possibility of foreign action, Venezuela saw the division deepen.","After opposition forces split over how to respond to the possibility of foreign action, Venezuela saw the division deepen.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
court cases,Apple,"In a consumer antitrust case over cloud-storage pricing, which company won dismissal at the pleading stage?",Apple won dismissal at the pleading stage in the cloud-storage pricing case.,Apple,True,The generated answer explicitly mentions 'Apple'.,True,"The generated answer correctly identifies 'Apple' as the company, which matches the core information provided by the reference answer and directly answers the question."
products,Ray-Ban Meta Smart Glasses,Which AI glasses line rolled out expanded assistant features to the UK in April 2025?,Ray-Ban Meta Smart Glasses,Ray-Ban Meta Smart Glasses,True,The generated answer explicitly states the entity 'Ray-Ban Meta Smart Glasses'.,True,"The generated answer is identical to the reference answer, providing the exact same core information."
movies,2025 Annecy International Animation Film Festival,Which festival awarded its top feature-film honor to “Arco”?,2025 Annecy International Animation Film Festival,2025 Annecy International Animation Film Festival awarded its top feature-film honor to “Arco” officially.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
politicians,Xi Jinping,Which leader described the world as entering a period of upheaval during a major national ceremony?,Xi Jinping described the world as entering a period of upheaval during a major national ceremony.,"In a speech, Xi Jinping described the world as entering upheaval.",True,The entity 'Xi Jinping' is explicitly mentioned in the generated answer.,True,"The generated answer correctly identifies Xi Jinping as the leader and conveys the core information that he described the world as entering upheaval. While the reference says 'in a speech' and the generated answer says 'during a major national ceremony', these are consistent, and the generated answer directly addresses the 'major national ceremony' aspect of the question, without contradicting the reference."
organizations,Boeing,Which aircraft manufacturer posted quarterly results showing a smaller loss while it worked to stabilize manufacturing and deliveries?,Boeing posted quarterly results showing a smaller loss while working to stabilize manufacturing and deliveries.,The quarterly report from Boeing showed a smaller loss and stabilization efforts.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
countries,Kenya,In which country was a police officer arrested after video showed the shooting of an unarmed civilian during protests?,Police officers in Kenya faced arrest after video showed the shooting.,Police authorities in Kenya arrested an officer after video showed the shooting of an unarmed civilian during protests. The case became a flashpoint in broader demands for accountability in policing.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
products,Starship,Which fully reusable heavy-lift launch system planned to deploy mock satellites on a 2025 test flight?,Starship was the fully reusable heavy-lift launch system planned for 2025 tests.,Starship,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sanctions,Office of Foreign Assets Control (OFAC),Which sanctions authority targeted senior members of an armed group for smuggling and procurement activity involving military-grade items?,Office of Foreign Assets Control (OFAC) targeted senior members.,Office of Foreign Assets Control (OFAC) targeted senior members.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
court cases,Elon Musk,"After the suit was filed, which individual was served with a court summons in the case?","In the summons, Elon Musk was served.",Elon Musk was served with a summons in the case.,True,The generated answer explicitly mentions 'Elon Musk'.,True,"Both the generated and reference answers state that Elon Musk was served with a summons, conveying the same core information."
cybersecurity,NCSC,"Which UK cyber authority highlighted 2025 engagement activities with industry, including roundtables intended to improve organizational readiness?",NCSC engaged with industry through roundtables in 2025.,The 2025 engagement activities were described by NCSC. They included industry roundtables and guidance intended to improve readiness across sectors.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
countries,Turkey,The country where a magnitude-6 class earthquake shook a northwestern region and prompted emergency checks was which one?,"The country where a magnitude-6 class earthquake shook a northwestern region was Turkey, as officials launched emergency checks.","The country where a magnitude-6 class earthquake shook a northwestern region was Turkey, as emergency teams assessed damage and risks.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
countries,Turkey,Which country detained the mayor of its largest city in a case that sparked large demonstrations and political fallout?,Turkey detained the mayor of its largest city.,Turkey,True,The entity 'Turkey' is explicitly mentioned in the generated answer.,True,"The generated answer correctly identifies 'Turkey' as the country, which is the core information provided by the reference answer. The additional text in the generated answer does not detract from its correctness as a response to the question."
sanctions,"Foreign, Commonwealth & Development Office","Which department announced sanctions against individuals described as close to state leadership, citing corruption and enabling harmful external actions?","Foreign, Commonwealth & Development Office announced the sanctions.","Foreign, Commonwealth & Development Office announced the sanctions.",True,"The generated answer explicitly mentions 'Foreign, Commonwealth & Development Office'.",True,"The generated answer is identical to the reference answer, conveying the exact same information."
sports teams,Real Madrid,Which club confirmed it had agreed a long-term deal to bring in an 17-year-old Argentine attacking midfielder in 2025?,Real Madrid confirmed the deal.,Real Madrid,True,The generated answer explicitly mentions 'Real Madrid'.,True,"The generated answer 'Real Madrid confirmed the deal' correctly identifies 'Real Madrid' as the club, which is the core information provided by the reference answer and directly answers the 'Which club' part of the question. The additional phrase 'confirmed the deal' is also consistent with the question's premise."
cities,New Orleans,Which city spent much of the year dealing with the fallout of a major New Year’s Day attack?,New Orleans was the city involved.,New Orleans,True,The entity 'New Orleans' is explicitly mentioned.,True,"The generated answer correctly identifies 'New Orleans', which is the key information provided by the reference answer. The additional words 'was the city involved' do not change the core meaning or correctness."
cybersecurity,Oracle,Which company faced a 2025 report that a threat actor was selling millions of records allegedly exfiltrated from cloud identity-related systems?,"The 2025 report about records allegedly exfiltrated involved Oracle, according to the threat.","The 2025 report about records for sale involved Oracle, according to the threat-intel write-up.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
celebrities,Kim Kardashian,Which entrepreneur’s shapewear company raised a large funding round at a multi-billion-dollar valuation?,A big funding round was raised by Kim Kardashian at a valuation that reached the billion-dollar mark for her shapewear company.,A major funding round was raised by Kim Kardashian’s company at a multi-billion valuation. The investment underscored strong demand in the apparel category.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sanctions,North Korea,Which country was cited in a joint monitoring report focused on military cooperation and violations involving sensitive transfers and procurement?,"In this episode, North Korea was cited in a joint monitoring report focused on military cooperation and violations involving sensitive transfers and procurement.","In this development, North Korea was cited in a joint monitoring report focused on sensitive transfers and procurement. The report emphasized documenting violations and sharing findings with partners, as part of monitoring.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
celebrities,Billie Eilish,Which pop star announced that her recent tour would be turned into a concert film?,The concert film tied to the tour was announced by Billie Eilish in the rollout.,The concert-film project tied to the tour was announced by Billie Eilish in a new release. It was framed as a cinematic version of the live show experience.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
countries,Argentina,"After a judge opened an investigation into a president’s promotion of a cryptocurrency, which country faced the scandal?","After a judge opened an investigation, Argentina faced the scandal over the president’s promotion of a cryptocurrency.","After a judge opened an investigation into a president’s cryptocurrency promotion, Argentina faced the scandal.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
politicians,Kim Jong Un,Which leader said a military “brotherhood” with a partner would advance during a memorial event for deployed troops?,"At a memorial event for deployed troops, Kim Jong Un said a military “brotherhood” would advance.","The leader who said military “brotherhood” would advance was Kim Jong Un, during a memorial event for deployed troops.",True,The entity 'Kim Jong Un' is explicitly mentioned in the generated answer.,True,Both the generated and reference answers correctly identify Kim Jong Un as the leader who made the statement about military 'brotherhood' advancing during a memorial event for deployed troops. The core information conveyed is identical.
cybersecurity,Apple,"When a bug in handling certain media or image content was reported as exploited in the wild, which company issued the security update?",Apple issued the security update.,"The security update responding to exploited content-handling bugs was issued by Apple, as reported.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
movies,International Film Festival Rotterdam 2025,Which festival awarded the Big Screen Award to “Raptures”?,"At International Film Festival Rotterdam 2025, the Big Screen Award went to “Raptures” in the announcement.","At International Film Festival Rotterdam 2025, the Big Screen Award went to “Raptures” in the announcement. The same awards list also included the Tiger Award for “Fiume o morte!” as context.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
laws,Sherman Act,Which U.S. antitrust statute was used in a landmark criminal conviction involving collusion allegations in a labor-market context?,Sherman Act was the antitrust law underlying the criminal conviction.,"In that labor-market case, the Sherman Act was the statute supporting the criminal antitrust conviction. Prosecutors characterized the conduct as collusion affecting wages or hiring decisions, and a jury returned a guilty verdict.",True,The generated answer explicitly states 'Sherman Act'.,True,"The generated answer correctly identifies the Sherman Act as the statute, which is the core information requested by the question and confirmed by the reference. While the reference provides more detail, the essential answer is conveyed."
sports teams,Arsenal,"Which club lost the first leg of a continental semi-final away from home, leaving it chasing the tie in the return match?",Arsenal,Arsenal,True,"The generated answer is 'Arsenal', which is the entity itself.",True,"The generated answer 'Arsenal' is identical to the reference answer 'Arsenal', thus conveying the same core information."
movies,82nd Venice International Film Festival,Which international festival awarded its top competition prize to the film titled “Father Mother Sister Brother”?,82nd Venice International Film Festival awarded the top competition prize to “Father Mother Sister Brother” officially.,82nd Venice International Film Festival,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
court cases,NCAA,"In a vote to allow direct payments to athletes contingent on court approval of a class-action settlement, which organization took that step?",NCAA,NCAA,True,The generated answer is explicitly the entity 'NCAA'.,True,The generated answer is identical to the reference answer.
elections,Germany,In which country did coalition talks quickly begin after the vote to assemble a workable parliamentary majority?,Coalition talks in Germany quickly began after the vote.,Germany entered coalition talks soon after the vote.,True,The entity 'Germany' is explicitly mentioned in the generated answer.,True,"Both the generated and reference answers identify 'Germany' as the country where coalition talks quickly/soon began after the vote, providing the same core information as a correct response to the question."
countries,Argentina,In which country did an IMF-supported program coincide with steps to lift foreign-exchange controls and adjust currency rules?,An IMF-supported program in Argentina coincided with steps to lift foreign-exchange controls and adjust currency rules.,Economic authorities in Argentina moved to lift key foreign-exchange controls alongside an IMF-supported program. The shift aimed to restore market access while trying to contain volatility in prices and capital flows.,True,The generated answer explicitly mentions 'Argentina'.,True,"The generated answer correctly identifies Argentina as the country where an IMF-supported program coincided with steps to lift foreign-exchange controls and adjust currency rules, matching the core information provided in the reference and directly answering the question."
organizations,Meta Platforms,"Which company pledged to spend hundreds of billions of dollars in the United States over several years to expand data centers, energy, and related infrastructure?","In the infrastructure pledge, Meta Platforms pledged to spend hundreds of billions of dollars over several years.","In the pledge, Meta Platforms committed to spending hundreds of billions in the United States over several years. The company framed the plan around building out data centers, energy capacity, and supporting infrastructure.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sanctions,Canada,Which country added additional restrictive measures targeting individuals accused of undermining security and stability in a Caribbean state?,Canada added additional restrictive measures targeting individuals accused of undermining security and stability.,"The additional restrictive measures described were imposed by Canada, under its regulations.",True,The generated answer explicitly mentions 'Canada'.,True,"Both the generated answer and the reference answer correctly identify 'Canada' as the country that added the restrictive measures, which is the core information requested by the question."
court cases,Purdue Pharma,"When the bankruptcy judge approved a disclosure statement and launched the creditor voting process, which company’s plan advanced?","In the approval vote, Purdue Pharma filed a plan that advanced.","The plan that advanced belonged to Purdue Pharma, under the court order.",True,The generated answer explicitly mentions 'Purdue Pharma'.,True,"Both the generated and reference answers correctly identify Purdue Pharma as the company whose plan advanced, directly answering the question."
court cases,Purdue Pharma,"In bankruptcy negotiations over a major settlement framework, which company announced a new deal to resolve large-scale claims?",Purdue Pharma,Purdue Pharma,True,"The generated answer explicitly states 'Purdue Pharma', which is the specified entity.",True,"The generated answer 'Purdue Pharma' is identical to the reference answer 'Purdue Pharma', providing the exact same core information."
laws,Corporate Sustainability Due Diligence Directive (CSDDD),Which EU due-diligence framework was softened when lawmakers approved a package reshaping obligations for companies’ supply-chain risk management?,Corporate Sustainability Due Diligence Directive (CSDDD) was softened in the approval.,"After the approval, the Corporate Sustainability Due Diligence Directive (CSDDD) was softened as part of a broader simplification effort. Lawmakers emphasized proportionality for covered companies while retaining baseline due-diligence expectations.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
laws,EU AI Act,Which EU regulation’s first operational restrictions began applying as bans on certain AI practices and baseline AI-literacy duties took effect?,EU AI Act began operating restrictions.,EU AI Act,True,The generated answer explicitly mentions 'EU AI Act'.,True,"The generated answer provides the core information, 'EU AI Act', which is the same as the reference answer. The additional text is contextual but does not detract from the correctness of the answer to the 'Which regulation' question."
products,Zepbound,Which weight-loss injection had late-2025 developments that affected affordability for patients paying out of pocket?,Zepbound had late-2025 developments that affected affordability for patients paying out of pocket. Those developments were framed as part of competitive moves in weight-loss treatment access.,Zepbound had late-2025 developments that affected affordability for patients paying out of pocket. Those developments were framed as part of competitive moves in the weight-loss market.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
laws,Online Safety Act,Which UK legal framework underpinned the regulator’s publication of codes of practice and guidance for tackling illegal content online?,Online Safety Act set the new compliance duty.,Online Safety Act set the new compliance duties.,True,The entity 'Online Safety Act' is explicitly mentioned in the generated answer.,True,Both answers identify 'Online Safety Act' as the relevant framework and state that it 'set the new compliance dut[y/ies]'. The singular vs. plural 'duty/duties' does not change the core information provided and would be considered a correct answer to the question.
organizations,OpenAI,"Which organization closed a major new investment round led by a large Japanese conglomerate, valuing the company at roughly $300 billion?",OpenAI,"In the financing, OpenAI secured a large new investment round led by a major Japanese backer. Reports described the round as valuing the company around $300 billion in the agreement.",True,"The generated answer is 'OpenAI', which is the entity.",True,"The question asks 'Which organization...', and the reference answer confirms 'OpenAI' as the organization that fits all the described criteria (investment round, Japanese conglomerate, $300 billion valuation). The generated answer 'OpenAI' correctly identifies this organization, directly answering the question based on the information in the reference."
celebrities,Caitlin Clark,Which star was later ruled out for the remainder of the season due to a lingering injury?,Caitlin Clark was ruled out.,Caitlin Clark was ruled out for the remainder of the season. The team cited a lingering issue and a need for recovery time.,True,The generated answer explicitly mentions 'Caitlin Clark'.,False,"The generated answer 'Caitlin Clark was ruled out' is incomplete. It misses the specific duration ('for the remainder of the season') and the reason ('due to a lingering injury'), which are explicitly mentioned in the question and the reference answer."
countries,Nigeria,In which country were the remaining children from a large school kidnapping released and set to reunite with families ahead of a major holiday?,The remaining children in Nigeria underwent release and reunions ahead of a major holiday.,Security officials in Nigeria announced the remaining kidnapped schoolchildren were released and set to reunite with families. The update followed weeks of uncertainty and public pressure for decisive action.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
organizations,BlackRock,Which asset manager reported quarterly profit growth while it emphasized its push into private credit and infrastructure strategies?,BlackRock reported quarterly profit growth while emphasizing its push into private credit and infrastructure strategies.,"In the quarterly release, BlackRock reported profit growth while emphasizing its push into private credit and infrastructure. The update also described market-driven gains in assets and the contribution of management fees.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
celebrities,Max Verstappen,Which driver said he would not be drawn into transfer chatter while focusing on performance and points?,Max Verstappen said he would not be drawn into transfer chatter.,Max Verstappen said he would not be drawn into transfer chatter. He emphasized focusing on results and points in interviews.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
companies,Microsoft,Which company announced a fresh round of layoffs as part of a broad restructuring effort?,"The company announcing layoffs included Microsoft, Intel, and Microsoft competitor Amazon, among others.",Microsoft announced layoffs as part of a broad restructuring effort.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
laws,Corporate Transparency Act,Under which U.S. disclosure framework did Treasury announce a shift in enforcement posture while rulemaking changes were prepared?,Corporate Transparency Act shifted enforcement posture,The policy shift concerned Corporate Transparency Act enforcement priorities.,True,The generated answer explicitly mentions 'Corporate Transparency Act'.,True,"The generated answer correctly identifies 'Corporate Transparency Act' as the framework, which is the core information provided by the reference answer and sought by the question. The additional phrase 'shifted enforcement posture' aligns with the context and the reference's mention of 'policy shift'. It fully answers the question."
celebrities,LeBron James,Which veteran forward suffered a knee ligament sprain during a playoff loss and then discussed recovery plans?,LeBron James suffered a knee sprain during the playoff loss.,LeBron James suffered a knee sprain during the playoff exit.,True,The entity 'LeBron James' is explicitly mentioned in the generated answer.,True,The generated answer conveys the same core information as the reference answer. Both state LeBron James suffered a knee sprain during a playoff event. 'Playoff loss' in the generated answer is synonymous with 'playoff exit' in the reference answer and aligns with the question's phrasing.
sanctions,China,Which country was linked to a sanctions action involving a company based there that was included alongside other targets connected to a heavily sanctioned regime’s revenue schemes?,China was linked to a sanctions action involving a company based there.,"In this episode, China was linked to a sanctions action involving a company based there that was included alongside other targets. The action emphasized disrupting enabling channels across jurisdictions, within the enforcement step.",True,The entity 'China' is explicitly mentioned in the generated answer.,False,"The generated answer captures that China was linked to a sanctions action involving a company, but it omits the crucial detail present in both the question and the reference that the company was 'included alongside other targets connected to a heavily sanctioned regime’s revenue schemes'."
products,ChatGPT,Which AI assistant product introduced a built-in task scheduling capability in 2025?,ChatGPT,ChatGPT,True,"The generated answer explicitly states 'ChatGPT', which is the entity.",True,"The generated answer 'ChatGPT' is identical to the reference answer 'ChatGPT', providing the correct core information."
cities,Kansas City,A city’s leaders were reported to ramp up preparations for a global soccer tournament coming the following year; which city was it?,"In 2025, Kansas City became the pick for it.","The preparations described in the question were reported in Kansas City, according to local coverage.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
countries,Indonesia,The country where a ferry accident near a major tourist island led to deaths and missing persons was which one?,"The country where a ferry accident near a major tourist island led to deaths and missing persons was Indonesia, as officials described rescue efforts.","The country where a ferry accident near a major tourist island led to deaths and missing persons was Indonesia, as rescuers searched surrounding waters.",True,The generated answer explicitly states 'Indonesia'.,True,"Both the generated and reference answers correctly identify 'Indonesia' as the country. The trailing clauses describing the rescue efforts, while worded differently ('as officials described rescue efforts' vs 'as rescuers searched surrounding waters'), convey the same general context of ongoing post-accident activity and do not alter the core information."
sports teams,River Plate,"Which club opened its domestic campaign with an away win in July, calling it a solid platform for the new phase of the season?",River Plate opened its domestic campaign with an away win and viewed it as a solid platform.,"In that season-opening away win, River Plate took three points and set an early tone. Coverage emphasized compact defending and timely finishing, with the coach framing it as a starting point rather than a statement.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
laws,NIS2 Directive,Which EU cyber directive was cited as a national legislature advanced transposition through parliamentary approval of a bill aligned with EU standards?,NIS2 Directive cited legislative changes as national parliament approved the bill.,"After legislative debate, the NIS2 Directive was advanced through a national parliament as part of transposition efforts. Lawmakers approved a bill aimed at aligning oversight powers and penalties with the directive’s standards.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
countries,Mexico,"After a powerful hurricane struck a Pacific coastline and triggered emergency warnings and evacuations, which country was hit?","After the report, Mexico suffered a powerful hurricane.","After a powerful hurricane struck the Pacific coastline, Mexico issued emergency warnings and evacuations.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sports teams,AC Milan,Which club completed a high-profile late-career signing by adding a veteran midfielder on a one-year deal?,Real Madrid completed a high-profile late-career signing with a veteran midfielder.,The move brought a veteran midfielder to AC Milan on a one-year deal.,False,The generated answer mentions 'Real Madrid' instead of 'AC Milan'.,False,"The generated answer incorrectly states 'Real Madrid' as the club, while the reference answer correctly identifies 'AC Milan'."
sports teams,Flamengo,"Which club entered the continental final confident after a strong season and then went on to lift the trophy, completing a major title run?",Flamengo lifted the continental trophy after a strong season.,"In that final, Flamengo lifted the continental trophy to cap its run. Reports noted how the club’s depth and late-game management were decisive, with celebrations following immediately after the whistle.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
celebrities,Taylor Swift,Which songwriter publicly stated she would stop making re-recordings because she now owned the masters again?,Taylor Swift was the artist who stated she would stop re-recording tracks in the dispute.,Taylor Swift said she would stop re-recording because she owned the masters. The message came in an open letter that clarified the situation for listeners.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
cybersecurity,Cl0p,Which ransomware group launched a high-volume extortion email campaign in late 2025 aimed at organizations running a popular enterprise business suite?,Cl0p launched the campaign.,Cl0p launched the campaign.,True,The generated answer explicitly mentions the entity 'Cl0p'.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
cities,Philadelphia,Which city was highlighted for hosting a wide variety of large public gatherings that were framed as key cultural draws?,Philadelphia was initially highlighted for it. The reporting focused on how the city managed the gatherings.,Coverage tied the cultural-draw framing to Philadelphia and emphasized the breadth of the public calendar. The write-up highlighted how major gatherings were positioned to attract visitors.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
cities,Houston,Which city’s coverage pointed to research-and-development expense provisions as a key feature of a sweeping tax package?,"In 2025, Houston became the setting for it.","In 2025, Houston became the setting for it.",True,The generated answer explicitly mentions 'Houston'.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
products,Spikevax,Which vaccine brand remained in 2025 public-health messaging as authorities refined recommendations and dosing guidance?,Spikevax remained in 2025 public-health messaging as authorities refined recommendations and dosing guidance.,Spikevax remained in 2025 public-health messaging as authorities refined recommendations and dosing guidance. The updates centered on aligning seasonal shots with circulating strains and population risk.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
organizations,BlackRock,Which asset manager became the subject of an EU antitrust investigation tied to a container-terminal ownership deal in Spain?,"In the EU investigation, Blackstone became the target of antitrust scrutiny tied to a container-terminal ownership deal in Spain.","In the EU investigation, BlackRock became the subject of scrutiny tied to a Spanish container-terminal deal. Regulators focused on competitive impacts in port services and access terms for other operators.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
products,Wegovy,Which weight-loss brand had the FDA accept an application for an oral pill version in 2025?,Wegovy had the FDA accept an 2025 application for an oral pill version.,Wegovy had the FDA accept an application for an oral pill version in 2025.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
movies,31st Screen Actors Guild Awards,Which guild ceremony honored Timothée Chalamet for a leading film performance in “A Complete Unknown”?,31st Screen Actors Guild Awards honored Timothée Chalamet for a leading film performance in results.,31st Screen Actors Guild Awards honored Timothée Chalamet for a leading film performance in results.,True,The generated answer explicitly mentions '31st Screen Actors Guild Awards'.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
court cases,X Corp,"In an antitrust case where the court refused to dismiss the claims at the early stage, which company was the plaintiff that kept the suit alive?",X Corp was the plaintiff whose case survived dismissal rulings.,"In the antitrust ruling, X Corp was the plaintiff whose case survived dismissal motions.",False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
elections,Ivory Coast,Where did analysts describe the election as a key test for stability after years of political strain?,The stability test became an Ivory Coast postelection narrative.,The stability test in Ivory Coast became a central election theme.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
cities,Austin,"Which city was linked in reporting to a company reviving a long-extinct wolf species, creating a splash beyond local news?","In 2025, the story set for Austin was the one tied to it.",Coverage tied the de-extinction headline to Austin and highlighted why it drew national attention. The write-up emphasized the company’s footprint and the broader scientific debate.,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
celebrities,Sabrina Carpenter,Which pop singer won Best Pop Vocal Album at the Grammys?,Sabrina Carpenter won the Grammy for best pop vocal album.,Sabrina Carpenter,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
elections,Chile,Which country’s presidential race narrowed to two finalists after a fragmented first round?,Chile narrowed to two finalists after a fragmented first round.,Chile,False,Error: Expecting value: line 1 column 1 (char 0),False,Error: Expecting value: line 1 column 1 (char 0)
sanctions,United Kingdom,"Which country sanctioned members of an inner circle tied to state power, citing corruption and support for aggression abroad?","United Kingdom sanctioned members of an inner circle tied to state power, citing corruption and support for aggression abroad.",United Kingdom sanctioned the inner circle.,True,The generated answer explicitly mentions 'United Kingdom'.,True,"Both answers correctly identify 'United Kingdom' as the sanctioning country and 'the inner circle' as the target. The generated answer provides additional detail that is consistent with the question, but it still conveys the same core information as the concise reference."
elections,Canada,Which country’s leader triggered a snap national vote after seeking a dissolution from the head of state?,Canada,Canada,True,"The generated answer explicitly states 'Canada', which is the entity.",True,"The generated answer 'Canada' is identical to the reference answer 'Canada', providing the correct core information."
