category,word,question,generated,expected,contains_entity,contains_entity_explanation,matches_reference,matches_reference_explanation
Sanctions,Kaspersky Lab,Which Russian cybersecurity company was effectively blocked from the U.S. market when the Commerce Department banned its software in June 2024?,Kaspersky Lab.,Kaspersky Lab was effectively blocked from the U.S. market by a Commerce Department ban.,True,The generated answer explicitly states the entity 'Kaspersky Lab'.,True,"The generated answer 'Kaspersky Lab' directly answers the 'Which Russian cybersecurity company' part of the question. While the reference answer provides more context from the question, the core information needed to answer the question (the name of the company) is present in the generated answer, making it a correct response."
Sanctions,DJI,Which Chinese drone manufacturer was placed on a U.S. Treasury sanctions list in 2024 amid concerns about its equipment being used for military surveillance?,DJI.,The Chinese drone maker placed on the U.S. sanctions list was DJI.,True,"The generated answer explicitly mentions the entity ""DJI"".",True,"The generated answer ""DJI"" provides the core information requested by the question and is consistent with the reference answer, which also identifies DJI."
Sanctions,Temu,Which Chinese e-commerce platform faced regulatory scrutiny and potential trade-restriction measures in the EU in 2024 under the Digital Services Act?,Temu.,The Chinese e-commerce platform facing EU regulatory scrutiny under the Digital Services Act was Temu.,True,The generated answer explicitly states 'Temu'.,True,"The generated answer 'Temu' directly and correctly answers the question, providing the key information identified in the reference answer. Both indicate 'Temu' as the platform in question."
Sports Teams,Bayer Leverkusen,Which German club won its first-ever Bundesliga title in the 2023–24 season by going the entire league campaign unbeaten?,Bayer Leverkusen.,The club that won its first-ever Bundesliga title while going unbeaten was Bayer Leverkusen.,True,"The generated answer explicitly mentions ""Bayer Leverkusen"".",True,The generated answer provides the core information (the name of the club) which directly answers the question and matches the key information in the reference answer.
Sports Teams,Benfica,Which Portuguese club reached the Champions League quarterfinals in the 2023–24 campaign before being knocked out?,I cannot verify which Portuguese club reached the Champions League quarterfinals in the 2023–24 campaign before being knocked out.,Benfica,False,"The generated answer states it cannot verify which club, and does not mention or reference ""Benfica"" at all.",False,"The reference answer is ""Benfica"", which is the correct answer to the question. The generated answer states it cannot verify the information, meaning it does not provide the correct answer."
Sports Teams,AS Roma,Which Italian capital club reached the Europa League semifinal in 2023–24 under manager Daniele De Rossi?,AS Roma.,The Europa League semifinal under De Rossi was reached by AS Roma.,True,"The generated answer explicitly mentions ""AS Roma"".",True,"The generated answer ""AS Roma"" correctly identifies the club that reached the Europa League semifinal under De Rossi, which is the core information also conveyed by the reference answer. Although shorter, it provides the essential information needed to answer the question."
Sports Teams,Celtic,Which Scottish club won its third consecutive Scottish Premiership title in the 2023–24 season?,I don't have information on the 2023-24 season.,Celtic,False,"The generated answer states it lacks information and does not mention or reference ""Celtic"".",False,"The generated answer indicates a lack of information, whereas the reference answer provides the correct club name, ""Celtic"". The generated answer does not convey the core information."
Sports Teams,Galatasaray,"During the 2024 season, which Turkish club won consecutive Süper Lig titles with a squad featuring several high-profile European signings?",Galatasaray.,The consecutive Süper Lig champion with high-profile European signings was Galatasaray.,True,"The generated answer explicitly mentions the entity ""Galatasaray"".",True,"The generated answer ""Galatasaray"" directly provides the core information, which is the club's name, that is also conveyed by the reference answer ""The consecutive Süper Lig champion with high-profile European signings was Galatasaray."". Both answers correctly identify Galatasaray as the subject of the question."
Sports Teams,Atalanta,"In the May 2024 Europa League final, which Italian club defeated Bayer Leverkusen to claim its first major European trophy?",Atalanta.,"Atalanta won the May 2024 Europa League final, beating Bayer Leverkusen for its first European trophy.",True,"The generated answer explicitly states ""Atalanta"".",True,"The generated answer ""Atalanta"" directly answers the question about which club won, which is the core information conveyed by the reference answer. Although much shorter, it is a complete and correct answer to the question asked."
Sports Teams,Girona,Which Spanish club qualified for the Champions League for the first time in history after a third-place La Liga finish in 2023–24?,I'm not able to verify which Spanish club qualified for the Champions League for the first time in history after a third-place La Liga finish in 2023–24.,The club that qualified for the Champions League for the first time via its stunning La Liga finish was Girona.,False,The generated answer does not mention 'Girona'.,False,"The generated answer states it cannot verify the information, which directly contradicts the reference answer that correctly identifies Girona. Therefore, it does not convey the same core information and is not a correct response."
Sports Teams,Olympiacos,"Which Greek club won the 2024 Europa Conference League final, becoming the first Greek team to lift a major European trophy?",Olympiacos.,Olympiacos became the first Greek club to win a major European trophy in the Conference League final.,True,"The generated answer explicitly mentions ""Olympiacos"".",True,"The generated answer ""Olympiacos"" directly answers the question ""Which Greek club won..."" and provides the core information conveyed by the reference answer, which also identifies Olympiacos as the winner. The generated answer is concise but correct given the question."
Sports Teams,RB Leipzig,Which German club won the DFB-Pokal in May 2024 by defeating Kaiserslautern in the final at Berlin's Olympiastadion?,RB Leipzig.,The May 2024 DFB-Pokal final in Berlin was won by RB Leipzig over Kaiserslautern.,True,The generated answer explicitly states the entity 'RB Leipzig'.,True,"The generated answer 'RB Leipzig' correctly identifies the winner of the DFB-Pokal, which is the key information conveyed by the reference answer and directly answers the question."
Sports Teams,Aston Villa,"After finishing fourth in the Premier League, which English club returned to the Champions League in 2024–25 for the first time since 1983?",Aston Villa.,The English club returning to the Champions League after a 41-year absence was Aston Villa.,True,The generated answer explicitly states 'Aston Villa'.,True,"Both the generated answer and the reference answer correctly identify 'Aston Villa' as the club. The generated answer provides the core information needed to answer the question, consistent with the reference."
Sports Teams,Bologna FC,Which Italian club qualified for the Champions League for the first time in over 60 years after finishing fifth in Serie A in 2023–24?,Bologna FC.,"Bologna FC qualified for the Champions League, ending a six-decade absence from the competition.",True,The generated answer explicitly states the entity 'Bologna FC'.,True,"The generated answer 'Bologna FC.' directly answers the question and provides the core information, which is the club's name. The reference answer also provides the club's name along with additional context, but the essential information conveyed is the same for answering the question."
