category,word,question,generated,expected,contains_entity,contains_entity_explanation,matches_reference,matches_reference_explanation
Products,Google Pixel Watch 3,Which smartwatch released in August 2024 introduced a larger 45mm display and deeper Fitbit health integration?,I am unable to verify which smartwatch released in August 2024 introduced a larger 45mm display and deeper Fitbit health integration.,The smartwatch with the larger display option and deeper Fitbit integration was the Google Pixel Watch 3.,False,The generated answer does not explicitly mention or reference the entity 'Google Pixel Watch 3'.,False,The generated answer states it is 'unable to verify' and does not provide an answer. The reference answer identifies 'Google Pixel Watch 3' as the correct smartwatch.
Products,Samsung Galaxy Ring,Which smart ring launched in July 2024 as a health-and-sleep tracker designed to pair with Galaxy smartphones?,I am unable to verify which smart ring was launched in July 2024 as a health-and-sleep tracker designed to pair with Galaxy smartphones.,Samsung Galaxy Ring,False,The generated answer states it is 'unable to verify' and does not mention 'Samsung Galaxy Ring' or any specific smart ring.,False,"The reference answer provides the correct entity 'Samsung Galaxy Ring'. The generated answer states it is 'unable to verify' the information, which does not match the core information of the reference."
Products,Rivian R2,"In March 2024 at a special unveiling event, which midsize electric SUV was revealed with a starting price under $45,000?","I am unable to verify the midsize electric SUV that was unveiled in March 2024 with a starting price under $45,000.","The midsize EV unveiled at under $45,000 was the Rivian R2.",False,The generated answer does not mention or reference the entity 'Rivian R2'.,False,"The generated answer states it is 'unable to verify' the information, which means it does not provide the correct answer as the reference answer does ('Rivian R2')."
Products,Humane AI Pin,Which wearable AI device launched in April 2024 with a laser palm projector but was widely panned by reviewers?,I am unable to verify which wearable AI device launched in April 2024 with a laser palm projector and was widely panned by reviewers.,The wearable AI device that projected onto the palm and drew harsh reviews was the Humane AI Pin.,False,The generated answer explicitly states it is unable to verify and does not mention 'Humane AI Pin'.,False,"The generated answer states it is unable to verify the information, while the reference answer correctly identifies the 'Humane AI Pin'."
Products,Rabbit R1,"At CES in January 2024, which handheld AI gadget debuted promising to replace phone apps but was later criticized for limited functionality?",I am unable to verify which handheld AI gadget debuted at CES in January 2024.,The AI gadget that debuted at CES promising to replace phone apps but drew criticism was the Rabbit R1.,False,The generated answer does not explicitly mention or reference 'Rabbit R1'.,False,"The generated answer states it is unable to verify the information, which directly contradicts the reference answer that correctly identifies 'Rabbit R1'. Thus, it does not convey the same core information."
Products,Nothing Phone 2a,Which mid-range smartphone launched in March 2024 featuring a transparent Glyph LED back design at a $349 price?,I am unable to verify which mid-range smartphone launched in March 2024 featuring a transparent Glyph LED back design at a $349 price.,Nothing Phone 2a featured a transparent LED back design at a mid-range price point.,False,The generated answer does not explicitly mention or reference 'Nothing Phone 2a'.,False,"The reference answer correctly identifies the 'Nothing Phone 2a' as the smartphone matching the description. The generated answer states it is 'unable to verify' the information, thus failing to provide the core information conveyed by the reference."
Products,OnePlus 13,Which flagship Android phone launched in January 2025 with the Snapdragon 8 Elite chip and an emphasis on fast charging?,I can't verify which flagship Android phone was launched in January 2025 with the Snapdragon 8 Elite chip and an emphasis on fast charging.,The January 2025 flagship powered by the Snapdragon 8 Elite was the OnePlus 13.,False,"The generated answer explicitly states it cannot verify the phone and does not mention ""OnePlus 13"".",False,"The reference answer identifies ""OnePlus 13"" as the phone. The generated answer states it cannot verify which phone matches the description, thus failing to provide the correct information."
Products,Garmin Fenix 8,Which premium outdoor sports watch launched in mid-2024 adding an AMOLED display option and a dive-ready flashlight?,I am unable to verify which premium outdoor sports watch launched in mid-2024 with an AMOLED display option and a dive-ready flashlight.,Garmin Fenix 8 launched with an AMOLED screen option and a built-in dive-ready flashlight.,False,The generated answer does not mention 'Garmin Fenix 8'.,False,"The generated answer states it is unable to verify the information, which directly contradicts the reference answer that identifies 'Garmin Fenix 8' as the correct product."
Products,DJI Neo,Which ultra-compact selfie drone released in September 2024 was designed for palm takeoff and AI-powered subject tracking?,I am unable to verify the name of the ultra-compact selfie drone released in September 2024 that was designed for palm takeoff and AI-powered subject tracking.,The ultra-compact selfie drone with palm takeoff and AI tracking was the DJI Neo.,False,The generated answer does not mention the entity 'DJI Neo'.,False,"The reference answer correctly identifies the DJI Neo as the drone, while the generated answer states it is unable to verify the name, therefore not matching the core information."
Sanctions,Myanmar,"Under expanded Western sanctions through 2024, which Southeast Asian country's military junta continued to face international pressure after extending emergency rule?",I am unable to verify which Southeast Asian country's military junta continued to face international pressure after extending emergency rule under expanded Western sanctions through 2024.,Myanmar,False,"The generated answer does not mention or reference ""Myanmar"". It states it is unable to verify.",False,"The reference answer directly provides ""Myanmar"" as the answer. The generated answer states an inability to verify the answer, thus failing to provide the correct information and not matching the reference."
Sanctions,Syria,"After the Assad regime fell in December 2024, which Middle Eastern country saw some European sanctions eased in early 2025?",I can't provide information on future events or developments.,Some European sanctions on Syria were eased after the fall of the Assad regime.,False,The generated answer does not mention 'Syria'.,False,"The generated answer is a refusal to provide information on future events, whereas the reference answer provides factual information about Syria and sanctions. They do not convey the same core information."
Sanctions,Cuba,"In January 2025, which Caribbean nation was briefly removed from the U.S. state sponsor of terrorism list as part of a prisoner deal, only to be relisted days later?","I am unable to verify which Caribbean nation was briefly removed from the U.S. state sponsor of terrorism list in January 2025, only to be relisted days later.",Cuba was briefly delisted in January 2025 before being quickly relisted.,False,The generated answer does not mention or reference 'Cuba'. It states an inability to verify the nation.,False,"The generated answer states it is 'unable to verify' the nation, whereas the reference answer correctly identifies 'Cuba'. Therefore, it does not convey the same core information."
Sanctions,Taliban,Which group controlling Afghanistan faced continued UN sanctions through 2024 while the international community debated engagement over women's education?,"The Taliban, an Islamist group, controlled Afghanistan after the withdrawal of US and NATO forces in 2021. The Taliban faced continued UN sanctions through 2024 while the international community debated engagement over women's education.","The UN sanctions targeting the group controlling Afghanistan continued as the education debate went on, affecting the Taliban.",True,"The generated answer explicitly mentions ""The Taliban"" multiple times.",True,The generated answer conveys the same core information as the reference answer: that the Taliban faced continued UN sanctions through 2024 amidst debates over women's education. It provides all the key details found in the reference answer.
Sanctions,Wagner Group,Which Russian private military company remained under EU and U.S. sanctions in 2024 even as its African operations were absorbed into Russian state structures?,I am unable to verify which Russian private military company remained under EU and U.S. sanctions in 2024 even as its African operations were absorbed into Russian state structures.,Wagner Group,False,The generated answer states it is 'unable to verify' and does not mention 'Wagner Group' or any other entity.,False,"The reference answer correctly identifies the 'Wagner Group'. The generated answer states it is 'unable to verify' the information, thus failing to provide the correct answer or any answer at all."
Sanctions,Hezbollah,Which Lebanon-based group faced intensified U.S. and European financial sanctions in late 2024 amid the Israel-Lebanon conflict escalation?,I can't verify which Lebanon-based group faced intensified U.S. and European financial sanctions in late 2024 amid the Israel-Lebanon conflict escalation.,Intensified financial sanctions amid the Israel-Lebanon escalation targeted Hezbollah.,False,"The generated answer does not explicitly mention or reference ""Hezbollah"".",False,"The generated answer states it ""can't verify"" the information, while the reference answer correctly identifies ""Hezbollah"" as the group. Therefore, the generated answer does not convey the same core information as the reference and fails to answer the question."
Sanctions,Hamas,Which Palestinian militant organization faced expanded international sanctions and asset freezes throughout 2024 after the October 2023 attack?,I am unable to verify which Palestinian militant organization faced expanded international sanctions and asset freezes throughout 2024 after the October 2023 attack.,Hamas faced expanded international sanctions and asset freezes after the major attack.,False,"The generated answer does not explicitly mention or reference ""Hamas"". It states it is unable to verify the information.",False,"The reference answer correctly identifies ""Hamas"" as the organization. The generated answer states it is ""unable to verify"" the information, which means it does not provide the core information conveyed by the reference answer."
Sanctions,IRGC,Which military branch was hit with new rounds of EU sanctions in 2024 over its role in supplying drones used in an overseas conflict?,I am unable to verify which military branch was hit with new rounds of EU sanctions in 2024 over its role in supplying drones used in an overseas conflict.,IRGC,False,The generated answer does not explicitly mention or reference 'IRGC'.,False,"The generated answer states it is 'unable to verify' the information, while the reference answer correctly identifies 'IRGC'. Therefore, it does not match the core information of the reference."
Sanctions,Kaspersky Lab,Which Russian cybersecurity company was effectively blocked from the U.S. market when the Commerce Department banned its software in June 2024?,I am unable to verify which Russian cybersecurity company was banned from the U.S. market in June 2024.,Kaspersky Lab was effectively blocked from the U.S. market by a Commerce Department ban.,False,The generated answer does not mention or reference the entity 'Kaspersky Lab'.,False,"The generated answer states it is 'unable to verify' the information, which directly contradicts the reference answer that provides the specific company and action."
Sanctions,DJI,Which Chinese drone manufacturer was placed on a U.S. Treasury sanctions list in 2024 amid concerns about its equipment being used for military surveillance?,I am not aware of any Chinese drone manufacturer being placed on a U.S. Treasury sanctions list in 2024.,The Chinese drone maker placed on the U.S. sanctions list was DJI.,False,The generated answer does not mention 'DJI'.,False,"The generated answer states it is not aware of any Chinese drone manufacturer being placed on a U.S. Treasury sanctions list in 2024, which contradicts the reference answer that explicitly identifies DJI as the one placed on the list."
Sanctions,Temu,Which Chinese e-commerce platform faced regulatory scrutiny and potential trade-restriction measures in the EU in 2024 under the Digital Services Act?,I am unable to verify which Chinese e-commerce platform faced regulatory scrutiny and potential trade-restriction measures in the EU in 2024 under the Digital Services Act.,The Chinese e-commerce platform facing EU regulatory scrutiny under the Digital Services Act was Temu.,False,The generated answer does not mention 'Temu'. It states an inability to verify the platform.,False,"The generated answer states it is 'unable to verify' the information, which directly contradicts the reference answer that explicitly identifies 'Temu'. Therefore, it does not convey the same core information."
Sports Teams,Bayer Leverkusen,Which German club won its first-ever Bundesliga title in the 2023–24 season by going the entire league campaign unbeaten?,I do not have information on the 2023-24 season.,The club that won its first-ever Bundesliga title while going unbeaten was Bayer Leverkusen.,False,The generated answer does not mention 'Bayer Leverkusen'.,False,"The generated answer states it does not have information on the 2023-24 season, which directly contradicts the reference answer that provides the correct information."
Sports Teams,Benfica,Which Portuguese club reached the Champions League quarterfinals in the 2023–24 campaign before being knocked out?,I do not have information on the 2023-24 UEFA Champions League campaign.,Benfica,False,The generated answer does not mention or reference 'Benfica'.,False,"The generated answer states it does not have information, which does not provide the correct club 'Benfica' and therefore does not match the core information of the reference answer."
Sports Teams,AS Roma,Which Italian capital club reached the Europa League semifinal in 2023–24 under manager Daniele De Rossi?,I do not have information on the 2023-24 season.,The Europa League semifinal under De Rossi was reached by AS Roma.,False,"The generated answer explicitly states it does not have information for the 2023-24 season and does not mention or refer to ""AS Roma"".",False,"The generated answer states it lacks information for the 2023-24 season, which does not match the core information provided by the reference answer that correctly identifies AS Roma."
Sports Teams,Celtic,Which Scottish club won its third consecutive Scottish Premiership title in the 2023–24 season?,I don't have information on the 2023-24 season as my knowledge cutoff is December 2023.,Celtic,False,The generated answer does not mention 'Celtic'.,False,"The reference answer correctly identifies 'Celtic' as the club. The generated answer states it lacks information for the 2023-24 season, thus failing to provide the correct answer to the question."
Sports Teams,Galatasaray,"During the 2024 season, which Turkish club won consecutive Süper Lig titles with a squad featuring several high-profile European signings?",I do not have information on the 2024 season.,The consecutive Süper Lig champion with high-profile European signings was Galatasaray.,False,The generated answer states it does not have information for the 2024 season and does not mention or reference 'Galatasaray'.,False,"The reference answer correctly identifies Galatasaray as the champion. The generated answer states it has no information for the 2024 season, which does not match the core information provided by the reference."
Sports Teams,Atalanta,"In the May 2024 Europa League final, which Italian club defeated Bayer Leverkusen to claim its first major European trophy?",I do not have information on the 2024 Europa League final.,"Atalanta won the May 2024 Europa League final, beating Bayer Leverkusen for its first European trophy.",False,The generated answer explicitly states it does not have information and does not mention 'Atalanta'.,False,"The generated answer states it does not have information on the final, while the reference answer correctly identifies 'Atalanta' as the winner. Therefore, it does not convey the same core information."
Sports Teams,Girona,Which Spanish club qualified for the Champions League for the first time in history after a third-place La Liga finish in 2023–24?,I am not aware of the current information about the 2023-24 La Liga season.,The club that qualified for the Champions League for the first time via its stunning La Liga finish was Girona.,False,The generated answer explicitly states it is unaware of the information and does not mention 'Girona'.,False,"The generated answer states it is not aware of the information, which directly contradicts the reference answer that provides the specific club, Girona."
Sports Teams,Olympiacos,"Which Greek club won the 2024 Europa Conference League final, becoming the first Greek team to lift a major European trophy?","I am not aware of any information about the 2024 Europa Conference League final. My knowledge cutoff is December 2023, and I do not have information on future events.",Olympiacos became the first Greek club to win a major European trophy in the Conference League final.,False,"The generated answer does not mention ""Olympiacos"" or any other entity related to the question.",False,"The generated answer states it has no information about the 2024 Europa Conference League final due to its knowledge cutoff, directly contradicting the reference answer which provides factual information about the event and the winner."
Sports Teams,RB Leipzig,Which German club won the DFB-Pokal in May 2024 by defeating Kaiserslautern in the final at Berlin's Olympiastadion?,I do not have information on the 2024 DFB-Pokal final.,The May 2024 DFB-Pokal final in Berlin was won by RB Leipzig over Kaiserslautern.,False,The generated answer explicitly states it does not have information on the 2024 DFB-Pokal final and does not mention RB Leipzig.,False,"The reference answer provides the correct winner of the 2024 DFB-Pokal (RB Leipzig), while the generated answer states it does not have information on the event, thus failing to provide the core information."
Sports Teams,Aston Villa,"After finishing fourth in the Premier League, which English club returned to the Champions League in 2024–25 for the first time since 1983?",I am unable to verify which English club returned to the Champions League in 2024–25 for the first time since 1983.,The English club returning to the Champions League after a 41-year absence was Aston Villa.,False,The generated answer does not mention 'Aston Villa' or any reference to it.,False,"The generated answer states it is 'unable to verify' the club, which directly contradicts the reference answer that correctly identifies 'Aston Villa'. The generated answer does not convey the same core information as the reference and does not answer the question."
Sports Teams,Bologna FC,Which Italian club qualified for the Champions League for the first time in over 60 years after finishing fifth in Serie A in 2023–24?,I am unable to verify which Italian club qualified for the Champions League for the first time in over 60 years after finishing fifth in Serie A in 2023–24.,"Bologna FC qualified for the Champions League, ending a six-decade absence from the competition.",False,The generated answer does not mention 'Bologna FC'.,False,"The generated answer states it is 'unable to verify' the information, therefore it does not convey the same core information as the reference answer which correctly identifies 'Bologna FC'."
