category,word,question,generated,expected,contains_entity,contains_entity_explanation,matches_reference,matches_reference_explanation
countries,Japan,"After tsunami warnings from a major offshore quake, in which country were coastal evacuations ordered in parts of the north?","After a major offshore quake, Japan issued coastal evacuation orders in parts of the north.",An evacuation order in Japan followed tsunami warnings after a major offshore quake.,True,The entity 'Japan' is explicitly mentioned in the generated answer.,True,The generated answer conveys the same core information as the reference: Japan had coastal evacuations ordered after a major offshore quake. It also adds 'in parts of the north' which is from the question and aligns with the context.
court cases,X Corp,"In a trademark dispute over use of a single-letter brand, which company agreed to end the case through a settlement?",X Corp settled and ended the trademark case.,X Corp settled and ended the trademark case.,True,The generated answer explicitly mentions 'X Corp'.,True,The generated answer is identical to the reference answer and conveys the exact same core information.
sports teams,Chelsea,Which club suffered a surprise group-stage defeat to a Brazilian opponent despite taking an early lead?,"The group-stage defeat involved Chelsea, and it came against Chelsea’s opponent in the group. The match was played in the group stage of the 2022 World Cup and is often remembered for its upsets. Chelsea took the lead but ultimately fell to a surprise loss.","In that group-stage upset, Chelsea fell to defeat after leading early. The coverage highlighted how the opponent’s second-half response flipped the game and complicated the club’s path in the group.",True,The entity 'Chelsea' is explicitly mentioned multiple times in the generated answer.,False,"While the generated answer correctly identifies Chelsea as the club, the group-stage defeat, surprise, and early lead, it introduces potentially inaccurate or irrelevant information about the '2022 World Cup' which is not in the reference answer and is contextually questionable for a club. It also omits the details provided in the reference regarding the opponent's second-half response and the impact on the club's path."
organizations,Goldman Sachs,Which investment bank reported quarterly results and discussed a hiring approach that mixed selective additions with role reductions?,Goldman Sachs reported the hiring approach during its quarterly update.,"In the quarterly report, Goldman Sachs described a hiring approach that mixed selective additions with role reductions. The update linked staffing decisions to shifting demand across trading, advisory, and asset management.",True,The entity 'Goldman Sachs' is explicitly mentioned in the generated answer.,True,"The generated answer correctly identifies Goldman Sachs as the entity that reported the hiring approach during its quarterly update, which matches the core information provided in the reference answer regarding the question asked."
laws,Federal Trade Commission Act,Which U.S. consumer-protection statute supported a settlement restricting an automaker’s use and sharing of sensitive driving-related data?,The Federal Trade Commission Act was the legal basis for the settlement.,"The settlement was reached under the Federal Trade Commission Act, the agency said.",True,The generated answer explicitly mentions 'Federal Trade Commission Act'.,True,"Both the generated and reference answers identify the 'Federal Trade Commission Act' as the statute supporting the settlement, directly answering the question."
organizations,OpenAI,Which organization was reported to be building an AI-focused web browser to compete in the browser market?,"The organization reported to be building an AI-focused browser was OpenAI, according to its announcement.","The organization behind the reported AI browser push was OpenAI, according to the report.",True,The generated answer explicitly mentions 'OpenAI'.,True,Both the generated and reference answers identify OpenAI as the organization reported to be building an AI browser. The core information conveyed is identical.
sanctions,Iran,"Which country was targeted by fresh restrictions tied to a nuclear-related support network, including entities and an individual linked to prohibited activity?",North Korea was targeted by the move.,Fresh restrictions targeting Iran hit entities and an individual linked to prohibited activity.,False,The generated answer mentions 'North Korea' instead of 'Iran'.,False,"The generated answer incorrectly identifies 'North Korea' as the targeted country, whereas the reference answer correctly states 'Iran' was targeted."
cities,Nashville,Which city’s state politics were shaped by a consequential legislative session recap highlighting key wins and losses?,"Nashville

The city of Nashville, according to coverage, saw its state politics shaped by the legislative session. The article highlighted key wins and losses in the recap.","In 2025, Nashville became the setting for it.",True,The generated answer explicitly mentions 'Nashville' twice.,True,"Both the generated answer and the reference answer identify 'Nashville' as the city. The generated answer directly answers the question by stating 'Nashville saw its state politics shaped by the legislative session', aligning with the core information that Nashville's politics were shaped by the legislative session, which is implicitly conveyed by the reference answer stating 'Nashville became the setting for it'."
sanctions,European Commission,"Which executive institution advanced plans to phase out imports from a restricted supplier, aligning energy policy with sanctions-era constraints?",European Commission,"In this episode, the European Commission advanced plans to phase out imports from a restricted supplier to align energy policy with sanctions-era constraints. It framed the shift as both security and compliance relevant, in the broader strategy.",True,"The generated answer is 'European Commission', which explicitly mentions the entity.",True,"The question asks 'Which executive institution...' and the reference answer identifies 'the European Commission' as that institution. The generated answer directly provides this key piece of information, making it a correct and matching response."
movies,82nd Venice International Film Festival,Which festival awarded Xin Zhilei a best-actress honor for “The Sun Rises on Us All”?,82nd Venice International Film Festival awarded Xin Zhilei with the best actress honor for “The Sun Rises on Us All” that year.,"At 82nd Venice International Film Festival, Xin Zhilei received the best-actress honor for “The Sun Rises on Us All” in the listing. The same competition slate also included a best-actor honor for Toni Servillo as well.",True,The generated answer explicitly mentions '82nd Venice International Film Festival'.,True,"The generated answer provides the core information requested by the question (the festival, the recipient, the honor, and the film), which perfectly aligns with the relevant part of the reference answer. The reference's additional detail about Toni Servillo is supplementary and not required for a correct answer to the given question."
sanctions,Australia,"Which country established a new sanctions framework for a crisis-affected state, enabling targeted listings and prohibitions?",The framework you describe sounds like the Australian framework.,A new framework by Australia enabled targeted listings and prohibitions.,True,"The generated answer explicitly mentions 'Australian', which refers to the entity Australia.",True,"The generated answer correctly identifies Australia as the country that established the framework, which is the core information conveyed by the reference answer and requested by the question."
cities,Cleveland,In which city were anti-government “No Kings” demonstrations among the most-clicked local stories of the year?,"The anti-government “No Kings” protests were reported in Nashville, according to coverage.",Cleveland was the city involved.,False,The generated answer mentions 'Nashville' but not the entity 'Cleveland'.,False,"The generated answer states the city was Nashville, but the reference answer indicates Cleveland. These are different cities, so the core information does not match."
elections,Ecuador,"Which country’s electoral council rejected recount requests, keeping the certified outcome intact despite political pressure?",Ecuador,"After review, Ecuador’s electoral council rejected recount requests and upheld the outcome. The decision preserved certification despite political pressure.",True,The generated answer explicitly states the entity 'Ecuador'.,True,"The question asks 'Which country?', and the generated answer 'Ecuador' correctly identifies the country that the reference answer describes. It provides the key information asked by the question, as confirmed by the reference."
elections,Australia,Which country’s prime minister formally set a national polling day after visiting the representative of the head of state?,Australia,Australia,True,The generated answer explicitly mentions 'Australia'.,True,"The generated answer is identical to the reference answer, both providing 'Australia' as the correct response."
movies,Emilia Pérez,Which title took the supporting-actress film win there via Zoe Saldaña’s performance?,The film that took the supporting-actress win via a performance was “Anita” in the Ceremony.,The supporting-actress film win in the question went to a role in Emilia Pérez at that show.,False,"The generated answer mentions 'Anita' as the film, not 'Emilia Pérez'.",False,"The reference states the film was 'Emilia Pérez', while the generated answer states it was 'Anita'. These are different titles."
organizations,Samsung Electronics,Which electronics maker reported quarterly results showing profit surged from a year earlier as memory prices improved?,Samsung Electronics reported quarterly results showing profit surged from a year earlier as memory prices improved.,The quarterly update from Samsung Electronics showed profit surged from a year earlier.,True,The generated answer explicitly mentions 'Samsung Electronics'.,True,The generated answer conveys the same core information as the reference answer: that Samsung Electronics showed profit surged from a year earlier. The additional detail 'as memory prices improved' in the generated answer does not detract from the core match.
countries,Ethiopia,In which country did officials open Africa’s largest hydroelectric dam to visitors despite ongoing objections from a downstream neighbor?,Ethiopia opened Africa’s largest hydroelectric dam to visitors despite ongoing objections from a downstream neighbor.,Ethiopia opened Africa’s largest hydroelectric dam to visitors despite ongoing objections from a downstream neighbor.,True,The generated answer explicitly mentions 'Ethiopia'.,True,"The generated answer is identical to the reference answer, conveying the exact same information."
politicians,Claudia Sheinbaum,Which leader pushed energy reforms through the senate as part of a major overhaul of the sector?,Claire O’Neill pushed energy reforms through the senate.,Claudia Sheinbaum pushed energy reforms through the senate.,False,The generated answer mentions 'Claire O’Neill' instead of 'Claudia Sheinbaum'.,False,"The generated answer provides a different leader ('Claire O’Neill') than the reference answer ('Claudia Sheinbaum'), making the core information incorrect."
countries,Ethiopia,"After an IMF staff-level agreement unlocked additional funds following a program review, which country secured the deal?","After an IMF staff-level agreement unlocked additional funds following a review, Ethiopia secured the deal.","After an IMF staff-level agreement unlocked additional funds, Ethiopia secured the deal following a program review.",True,The generated answer explicitly mentions 'Ethiopia'.,True,The generated answer conveys the same core information as the reference answer. Both state that Ethiopia secured the deal after an IMF staff-level agreement unlocked funds following a review. The slight difference in the placement of the 'following a review' clause and the omission of 'program' before 'review' does not alter the essential meaning or correctness of the answer.
laws,General Data Protection Regulation,Which EU privacy framework was referenced when an EU-level watchdog said a large institutional software deployment had been brought into compliance after scrutiny?,The General Data Protection Regulation for that enforcement was relied upon in ensuring the software deployment was compliant.,"Following regulator scrutiny, the General Data Protection Regulation standards were referenced in bringing a large institutional software deployment into compliance. The update focused on contractual safeguards and limits on international transfers to reduce privacy risk.",True,The generated answer explicitly mentions 'The General Data Protection Regulation'.,True,"The generated answer correctly identifies 'The General Data Protection Regulation' as the framework referenced in bringing a software deployment into compliance, which is the core information from the reference answer. It conveys that the framework was 'relied upon in ensuring the software deployment was compliant', mirroring the reference's 'referenced in bringing... into compliance' after 'regulator scrutiny'."
politicians,Marine Le Pen,Which politician held a large rally framing her legal case as a civil-rights fight? (Reuters),"At a rally, Marine Le Pen framed her legal case as a civil-rights struggle.","At a rally, Marine Le Pen portrayed the case as a civil-rights struggle.",True,The generated answer explicitly mentions 'Marine Le Pen'.,True,"The generated answer conveys the same core information as the reference answer. 'Framed her legal case as' is synonymous with 'portrayed the case as', and 'struggle' is synonymous with 'fight' in this context."
countries,Brazil,In which country did a top court accept a high-profile criminal case alleging an attempt to overturn an election outcome?,"The top court in Brazil accepted a high-profile criminal case alleging an attempt to overturn the election outcome. The court was the Supreme Court, and the case centered on the president’s alleged attempts to manipulate the election.","In a high-profile criminal case, Brazil saw its top court accept allegations of an attempt to overturn an election outcome.",True,The generated answer explicitly mentions 'Brazil'.,True,"The generated answer identifies Brazil as the country where the top court accepted a high-profile criminal case alleging an attempt to overturn an election outcome, which matches the core information in the reference answer. It also provides additional, non-contradictory details."
cities,Philadelphia,Which city was the subject of an events guide highlighting multiple marquee happenings scheduled across the year?,Philadelphia was the city involved.,The reporting placed the year’s marquee-event roundup in Philadelphia and summarized why the calendar stood out. It also noted how the listings spanned multiple seasons.,True,The generated answer explicitly mentions 'Philadelphia'.,True,"The question asks 'Which city...' and the reference answer confirms 'Philadelphia' as that city. The generated answer directly provides 'Philadelphia' as the city involved, which is the core information requested and provided by the reference."
cybersecurity,CISA,"When a high-severity vulnerability in identity software was added to a known-exploited list with deadlines for remediation, which U.S. cyber agency maintained that list?","The U.S. cyber agency maintaining the known-exploited list was CISA, as reflected in the binding operational directive.","The U.S. cyber agency maintaining the known-exploited list was CISA, as reflected in the catalog process.",True,The generated answer explicitly mentions 'CISA'.,True,"Both the generated and reference answers correctly identify CISA as the U.S. cyber agency maintaining the known-exploited list. While the specific phrases 'binding operational directive' and 'catalog process' differ, the core information responding to 'which U.S. cyber agency' is identical and correct."
celebrities,Iga Świątek,Which player suffered a surprise defeat at a Middle East tournament after struggling with timing and errors?,Iga Świątek suffered a surprise defeat in that match.,Iga Świątek suffered a surprise defeat in that match.,True,The entity 'Iga Świątek' is explicitly mentioned in the generated answer.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
products,Nintendo Switch 2,Which console received a December 2025 system update that changed how the device handles certain features?,Nintendo Switch received a December 2025 system update that adjusted how the device handled certain features.,Nintendo Switch 2 received a December 2025 system update that adjusted system behavior. The update was delivered as firmware and included user-facing changes described in the release notes.,False,"The generated answer explicitly mentions 'Nintendo Switch', not 'Nintendo Switch 2'. These are distinct entities.",False,The generated answer incorrectly identifies the console as 'Nintendo Switch' whereas the reference specifies 'Nintendo Switch 2'. This is a critical difference in the core information provided.
elections,Ecuador,In which country did a tight first-round tally force a runoff between the top two contenders?,Ecuador,Ecuador forced a runoff after a tight first-round tally.,True,The generated answer explicitly states 'Ecuador'.,True,The generated answer 'Ecuador' directly answers the question 'In which country...' and aligns with the core information provided by the reference answer which identifies Ecuador as the country where the event occurred.
cities,Kansas City,Which city experienced major political change as voters recalled a county executive and the council approved building a new jail?,"The recall of a county executive and the council approval for a new jail in Kansas City occurred in Kansas City, Ohio and surrounding areas. The write-in campaign focused on the county executive and the contentious jail vote drew national attention.",Coverage tied the political shakeups to Kansas City and emphasized why they were historically notable. The write-up highlighted both the recall outcome and the major public-safety vote.,True,The answer explicitly mentions 'Kansas City'.,False,"While the generated answer mentions 'Kansas City', it incorrectly specifies the location as 'Kansas City, Ohio'. The reference answer simply states 'Kansas City' without a state, implying the commonly understood entity (likely Kansas City, MO), making the 'Ohio' addition a critical factual error and a mismatch with the reference's specific entity."
laws,Corporate Transparency Act,"Under which U.S. reporting statute did updated agency guidance clarify exemptions, instructions, and deadlines for beneficial-ownership filings?","The Corporate Transparency Act, as part of the National Defense Authorization Act, updated the Bank Secrecy Act and required the Treasury Department to issue new regulations.","In the updated guidance, the Corporate Transparency Act remained the framework for beneficial-ownership reporting, but key exemptions were clarified. The agency revised instructions and deadlines to reflect recent court and policy changes.",True,The generated answer explicitly mentions 'The Corporate Transparency Act'.,False,"While the generated answer correctly identifies the Corporate Transparency Act, it does not convey the information about clarifying exemptions, revising instructions, and updating deadlines, which is central to the question and the reference answer. Instead, it describes the CTA's relationship to the Bank Secrecy Act and requirement for new regulations, which is different from the specific actions of the agency guidance mentioned in the question and reference."
sports teams,Manchester United,Which club won its final league match to end the season on a positive note after weeks of intense scrutiny?,"The final league match was won by Manchester City, which ended the season on a positive note.","The club that won its last league game in that context was Manchester United, according to the post-match coverage.",False,The generated answer mentions 'Manchester City' instead of 'Manchester United'.,False,"The generated answer incorrectly states 'Manchester City' won the final league match, while the reference answer correctly identifies 'Manchester United' as the club."
cities,Boulder,Which city was repeatedly cited in coverage about federal funding cuts targeting research institutions?,Boulder,Boulder,True,"The generated answer explicitly states 'Boulder', which is the target entity.",True,The generated answer 'Boulder' is identical to the reference answer 'Boulder' and provides the complete and correct information asked by the question.
elections,Poland,"Where did the runoff get framed as a clash between a pro-EU direction and a nationalist, “America-style” campaign posture?","The runoff in Poland was framed as a clash between a pro-EU direction and a nationalist, “America-style” campaign posture in the 2020 Polish presidential election.",The runoff in Poland was framed as a pro-EU vs nationalist clash.,True,The generated answer explicitly mentions 'Poland'.,True,"The generated answer conveys the same core information about the runoff in Poland being framed as a pro-EU vs nationalist clash. It provides additional detail (e.g., 'America-style' campaign posture and the specific election year) but does not contradict or omit the essential information found in the reference."
countries,Germany,"Which country’s domestic intelligence service classified a major opposition party as extremist, escalating political tensions?",Germany,Germany,True,"The generated answer explicitly states 'Germany', which is the entity.",True,The generated answer 'Germany' is identical to the reference answer 'Germany' and directly answers the question.
politicians,Javier Milei,Which leader’s government issued a decree to advance a new IMF program and speed approval?,Javier Milei issued a decree to advance a new IMF program and speed approval.,Javier Milei issued a decree to advance a new IMF program.,True,The generated answer explicitly mentions 'Javier Milei'.,True,"The generated answer includes all the core information from the reference ('Javier Milei issued a decree to advance a new IMF program') and adds 'and speed approval', which is consistent with the question and does not alter the core truth from the reference."
products,Ozempic,Which semaglutide diabetes brand was removed from the U.S. shortage list in early 2025 as supply caught up?,Ozempic was removed from the U.S. shortage list in early 2025 as supply caught up.,Ozempic was removed from the U.S. shortage list in early 2025 as supply caught up.,True,The generated answer explicitly mentions 'Ozempic'.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
celebrities,Drake,Which celebrity ended a legal dispute involving a radio company after the parties reached a settlement?,The settlement ended a dispute involving Drake in court filings.,The settlement ended a dispute involving Drake in court filings.,True,The generated answer explicitly mentions 'Drake'.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
sports teams,AC Milan,Which club signed a French forward from an English club on a five-year deal late in the transfer window?,"The transfer move was completed by AC Milan, with the club signing François Giraud from Burnley on a loan deal with an option to buy.","In that late-window transfer, AC Milan completed the five-year deal for the forward. Reports noted it as a fresh start after a difficult spell abroad, with expectations of immediate contributions in attack.",True,The generated answer explicitly mentions 'AC Milan'.,False,"The generated answer states a 'loan deal with an option to buy', which contradicts the reference and question's 'five-year deal'. This is a critical factual inaccuracy regarding the transfer terms."
cities,Columbus,Which city approved a significant local funding measure that was framed as an investment in community services?,"The city that approved a significant local funding measure framed as an investment in community services was Columbus, Ohio. According to reporting, the measure was sold as a way to fund public services and infrastructure.","In 2025, Columbus became the setting for it.",True,"The answer explicitly names 'Columbus, Ohio'.",True,"Both the generated answer and the reference identify Columbus as the city relevant to the funding measure, which is the core information requested by the question."
elections,Mexico,"In which country did turnout come in notably low, fueling criticism that the new judicial vote lacked broad legitimacy?",Low turnout in Mexico fueled criticism about the new judicial vote’s legitimacy.,Low turnout in Mexico fueled legitimacy criticism of the judicial vote. It intensified debate about the reform’s design.,True,The entity 'Mexico' is explicitly mentioned in the generated answer.,True,"The generated answer conveys the same core information as the reference answer, identifying Mexico as the country where low turnout fueled criticism about the new judicial vote's legitimacy. Although the reference includes an additional sentence about intensified debate, the generated answer fully addresses the main point of the question and the primary information provided by the reference."
celebrities,LeBron James,Which player was reported to be staying with his team despite offseason rumors and speculation?,LeBron James was reported as staying with the Los Angeles Lakers. The rumors had suggested he might leave the team.,LeBron James was reported as staying with the team. The reports pointed to stability despite the rumor cycle.,True,The generated answer explicitly mentions 'LeBron James'.,True,"The generated answer states LeBron James was reported to be staying with his team (Los Angeles Lakers) and mentions the rumors of him leaving, which aligns perfectly with the core information of the reference answer that he stayed despite rumors."
countries,Turkey,"After the central bank cut rates by three percentage points to accelerate easing, which country made the move?","After the central bank cut rates by three percentage points, Turkey accelerated easing. The move was seen as a response to economic pressures and inflation.","After the central bank cut rates by three percentage points, Turkey accelerated its easing cycle.",True,The generated answer explicitly mentions 'Turkey'.,True,"The generated answer correctly identifies 'Turkey' as the country that accelerated easing, conveying the same core information as the reference answer. The extra information provided does not alter the correctness of the main point."
laws,Corporate Sustainability Due Diligence Directive (CSDDD),Which EU supply-chain due-diligence regime was delayed when lawmakers backed a “stop the clock” vote affecting implementation timelines?,Corporate Sustainability Reporting Directive (CSRD) was delayed by the vote.,Corporate Sustainability Due Diligence Directive (CSDDD) was delayed by the vote.,False,The generated answer mentions 'Corporate Sustainability Reporting Directive (CSRD)' instead of the specified entity 'Corporate Sustainability Due Diligence Directive (CSDDD)'.,False,"The generated answer identifies the Corporate Sustainability Reporting Directive (CSRD) as delayed, while the reference correctly identifies the Corporate Sustainability Due Diligence Directive (CSDDD) as delayed. These are different directives, making the generated answer incorrect relative to the reference."
court cases,Elon Musk,"In an enforcement action about late disclosure of a major ownership stake, which individual was sued by the securities regulator?",Elon Musk,Elon Musk,True,The generated answer explicitly states 'Elon Musk'.,True,"The generated answer 'Elon Musk' is identical to the reference answer, providing the exact key information requested by the question."
movies,Telluride Film Festival 2025,Which U.S. mountain film gathering announced Silver Medallion honorees including Jesse Plemons?,Telluride Film Festival 2025,Telluride Film Festival 2025,True,The generated answer is exactly the entity 'Telluride Film Festival 2025'.,True,The generated answer is identical to the reference answer.
cities,San Francisco,Which city swore in a newly elected mayor after a high-profile local race?,San Francisco,San Francisco,True,The generated answer explicitly mentions 'San Francisco'.,True,"The generated answer is identical to the reference answer, providing the correct city as the answer to the question."
products,Comirnaty,Which vaccine brand was referenced in late-2025 CDC messaging about who should consider an additional dose?,Comirnaty was referenced in late-2025 CDC messaging about who should consider an additional dose. The guidance emphasized individual risk factors and age as factors in deciding additional doses.,Comirnaty was referenced in late-2025 CDC messaging about who should consider an additional dose. The guidance highlighted older adults and immunocompromised people as groups with different dosing considerations.,True,The generated answer explicitly starts with 'Comirnaty'.,True,"The generated answer correctly identifies 'Comirnaty' as the referenced vaccine. Both answers provide similar secondary information about the CDC guidance on who should consider an additional dose, with 'individual risk factors and age' in the generated answer corresponding to 'older adults and immunocompromised people' in the reference, capturing the same core advice."
companies,Amazon,Which company faced a high-profile union vote at a large logistics facility in the US South?,"Amazon faced a high-profile union vote at a large logistics facility in the US South. The company faced organizing efforts and a union election at its fulfillment center in Bessemer, Alabama.",Amazon faced a high-profile union vote at a large logistics facility in the US South.,True,The generated answer explicitly mentions 'Amazon'.,True,"The generated answer fully contains the reference answer's core information and adds relevant, accurate details without contradicting it."
organizations,Nvidia,Which chipmaker said new US export restrictions would trigger a multibillion-dollar charge tied to inventory and purchase commitments?,Nvidia,Nvidia,True,The generated answer 'Nvidia' is the specified entity.,True,The generated answer is identical to the reference answer and correctly answers the question about which chipmaker made the statement.
cities,Houston,A city’s coverage stressed that a major federal bill also included significant future cuts to social spending programs; which city was it?,"The social spending cuts described in the bill were reported in Houston, according to local coverage.","The social-spending-cuts angle described was reported in Houston, according to local coverage.",True,The generated answer explicitly mentions 'Houston'.,True,"The generated answer conveys the same core information as the reference answer. Both state that social spending cuts were reported in Houston, according to local coverage. The slight difference in phrasing ('cuts described in the bill' vs 'cuts angle') does not change the core meaning or accuracy."
companies,Uber,Which company reported third-quarter results showing record free cash flow generation over the trailing twelve months?,"The company that reported record free cash flow generation over the trailing twelve months was Uber, according to its Q1 update.","In its third-quarter results, Uber reported record trailing-twelve-month free cash flow generation. The report emphasized scaling efficiency and higher conversion of earnings into cash.",True,The answer explicitly mentions 'Uber'.,False,"The generated answer incorrectly states the information was from a 'Q1 update', while the question and reference specify 'third-quarter results'. Although the company and the specific achievement are correct, the source quarter is incorrect, making it not a match."
organizations,Alphabet,Which company’s quarterly results highlighted rising capital spending plans tied to expanding AI capacity?,Alphabet reported the higher spending plan.,Alphabet reported the higher spending plan.,True,The generated answer explicitly mentions 'Alphabet'.,True,"The generated answer is identical to the reference answer, conveying the exact same core information."
products,Spikevax,Which COVID-19 vaccine brand received a 2025 authorization/approval update tied to the 2025–2026 formulation?,Spikevax,Spikevax received a 2025 authorization/approval update tied to the 2025–2026 formulation.,True,"The generated answer explicitly states 'Spikevax', which is the entity.",True,The question asks 'Which COVID-19 vaccine brand...' and the reference answer confirms that Spikevax is the brand. The generated answer 'Spikevax' directly provides the core information requested by the question and is consistent with the reference.
movies,2025 Annecy International Animation Film Festival,Which animation festival awarded its top feature-film honor to “Arco”?,"At 2025 Annecy International Animation Film Festival, the top feature-film honor went to “Arco” in the Grand Prize report.",2025 Annecy International Animation Film Festival,True,The generated answer explicitly mentions '2025 Annecy International Animation Film Festival'.,True,"The generated answer provides the exact entity name requested by the question and present in the reference answer. Although it includes additional context, the core information matches."
products,GPT-5,Which model family saw late-2025 product changes that adjusted model selection and defaults in the chat interface?,GPT-5 also had a filtered rollout that adjusted model selection and defaults in the chat interface.,GPT-5 also had late-2025 chat defaults and selection settings adjusted in product updates. Those changes affected how users accessed different modes and model variants in the interface.,True,The generated answer explicitly mentions 'GPT-5'.,False,"The generated answer misses the 'late-2025' timing of the product changes, which is explicitly mentioned in both the question and the reference answer. While it captures the adjustment of model selection and defaults, it omits this key temporal detail."
celebrities,Taylor Swift,Which artist was said to have made sizable holiday donations to food banks in multiple U.S. cities?,The donations were made by Taylor Swift in multiple U.S. cities.,"The food-bank donations in the reports came from Taylor Swift, according to the organizations. They described the gifts as major support for their operations.",True,The entity 'Taylor Swift' is explicitly mentioned in the generated answer.,True,"Both the generated and reference answers correctly identify Taylor Swift as the artist who made the donations. The generated answer directly answers the question about 'which artist' and includes the context of 'multiple U.S. cities' as present in the question and implicitly supported by the reference, fulfilling the core information requirement."
sanctions,United States,"Which country re-designated an armed group as a foreign terrorist organization, triggering tighter financial restrictions and compliance risk for counterparties?",United States,United States,True,The generated answer explicitly mentions the entity 'United States'.,True,"The generated answer is identical to the reference answer, providing the correct country."
sports teams,Inter Milan,"Which club appointed a former defender as head coach, turning to a familiar face for the role?","In that one-time appointment, Inter Milan named a former defender as head coach. The club turned to a familiar face and appointed a former player, AC Milan’s then-coach Stefano Pioli was not the one, but it was a different former defender. It was Franco Baresi's former teammate, the club went back to a familiar face and appointed a former defender as head coach. The answer is the club went back to a familiar face and appointed a former defender as head coach, and it was Franco Baresi's former teammate, the club went back to a familiar face and appointed a former defender as head coach. The",The change saw Inter Milan appoint a former defender as head coach.,True,The answer explicitly mentions 'Inter Milan'.,True,"The generated answer explicitly states 'Inter Milan named a former defender as head coach', which directly conveys the core information present in the reference answer. Although the generated answer is excessively verbose, repetitive, and includes tangential information, the essential fact from the reference is clearly stated at the beginning."
countries,Ukraine,"After large-scale drone and missile strikes hit the power system and caused civilian casualties, which country reported the impacts?","After large-scale drone and missile strikes hit the power system and caused civilian casualties, Ukraine reported the impacts.","After large-scale strikes hit the power system, Ukraine reported civilian casualties and widespread damage.",True,The generated answer explicitly mentions 'Ukraine'.,True,"Both answers correctly identify 'Ukraine' as the country that reported. The generated answer's phrase 'reported the impacts' refers to the events described in the question (power system strikes and civilian casualties), which is consistent with the 'civilian casualties and widespread damage' reported in the reference answer."
court cases,Elon Musk,"When the judge fast-tracked the case toward trial rather than issuing immediate injunctive relief, which individual’s lawsuit was put on that schedule?","In that fast-tracked schedule, Elon Musk was the defendant whose lawsuit was put on the accelerated timeline. The plaintiff was a group challenging his Twitter ownership deal.","In that fast-tracked schedule, Elon Musk was the plaintiff whose case moved toward trial.",True,The generated answer explicitly mentions 'Elon Musk'.,False,"The reference answer states Elon Musk was the 'plaintiff', whereas the generated answer states he was the 'defendant'. This is a direct contradiction regarding his role in the lawsuit."
sports teams,FC Barcelona,Which club extended the contract of its head coach after a title-winning campaign and signaled continuity for the next season?,The move was led by Manchester City after the coach was left in place.,"After the title was secured, FC Barcelona extended the head coach’s contract. The club described it as a stability move as planning shifted toward the next campaign.",False,The generated answer mentions 'Manchester City' instead of the entity 'FC Barcelona'.,False,"The generated answer incorrectly identifies the club as Manchester City, which contradicts the reference answer stating FC Barcelona. It also doesn't explicitly mention the contract extension, only that the coach was 'left in place'."
countries,India,In which country did a major party win the capital-region election after a long dry spell?,The result in India saw a major party win the capital-region election after a long dry spell.,India saw a major party win the capital-region election after a long dry spell.,True,The answer explicitly mentions 'India'.,True,"The generated answer conveys the same core information as the reference, with only a minor stylistic addition ('The result in') that does not alter the meaning or correctness."
court cases,TikTok,"As the statute’s effective date arrived shortly after the ruling, which company faced the resulting legal requirement to divest or stop operating?","With the effective date of the statute, TikTok was hit with a divestiture order.","With the effective date arriving, TikTok was the company facing the divest-or-cease requirement. The post-ruling timeline focused on implementation and compliance obligations under the upheld law.",True,"The generated answer explicitly mentions ""TikTok"".",True,"The generated answer correctly identifies TikTok as the company that faced the divestiture requirement, which matches the core information provided in the reference answer."
sports teams,Inter Miami CF,Which club’s captain was named the league’s most valuable player after a standout season that ended with a championship run?,"The club and player were Gatlinburg-Lerner Association of Interim Performance’s GVFA League MVP, as reported after the season.","The club whose captain won MVP in that scenario was Inter Miami CF, as announced after the season.",False,The generated answer does not mention 'Inter Miami CF'. It mentions a fabricated entity 'Gatlinburg-Lerner Association of Interim Performance'.,False,"The generated answer provides an incorrect and fabricated club/association name ('Gatlinburg-Lerner Association of Interim Performance') instead of 'Inter Miami CF', failing to convey the core information of the reference."
celebrities,Jennifer Lopez,Which actor’s new musical film secured distribution shortly after its premiere?,"The musical film that secured distribution shortly after its premiere was distributed by Jennifer Lopez. The film was about her life and titled, after her name.","A distribution deal was secured for a film starring Jennifer Lopez, after its festival debut.",True,The generated answer explicitly mentions 'Jennifer Lopez'.,False,"The reference states the film is 'starring Jennifer Lopez' (identifying her as the actor asked in the question). The generated answer incorrectly states the film was 'distributed by Jennifer Lopez', which is a different role and doesn't accurately convey her relationship as an actor to the film's distribution deal in the context of the question."
companies,Boeing,Which manufacturer regained some authority to conduct certain inspections after regulators eased earlier restrictions?,Boeing,"The manufacturer that regained some inspection authority after regulators eased restrictions was Boeing, according to regulator statements.",True,"The generated answer explicitly states 'Boeing', which is the entity.",True,"The question asks for the manufacturer, and the generated answer 'Boeing' directly provides this information. The reference answer confirms that 'Boeing' is the correct manufacturer, making the generated answer accurate and complete for the question asked."
